AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
734360	0	103621382	24825243	Active	0.21	Ki	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	23218716	3620	1	1
734364	0	103176321	5746	Active	25	Ki	Uncompetitive inhibition of hexahistidyl-tagged human IDO1	P14902		Confirmatory	23218716	3620	28	439
734365	0	103697413	25241896	Active	2.2	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697321	25241854	Active	26.9	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697444	25241897	Active	0.9	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697344	25241857	Active	5.4	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697416	44819148	Active	22.4	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697322	44818971	Active	8.8	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697333	45482932	Active	5.6	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697298	45482920	Active	7	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697424	45482949	Active	7.1	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697336	44818973	Active	5.6	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697397	45482946	Active	4.2	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697343	45482936	Active	11.9	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	164148875	44819149	Active	12.6	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697335	44818972	Active	2.5	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103579834	676159	Unspecified	138.5	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	2	4
734365	0	103697415	44819147	Unspecified		IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	0	3
734365	0	103697398	44818974	Active	1.8	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	164140507	44819151	Unspecified		IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	0	3
734365	0	103697320	25241855	Active	10.1	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
734365	0	103697334	25241856	Active	2.8	IC50	Inhibition of human recombinant IDO1 using L-Trp as substrate assessed as kynurenine level after 30 mins	P14902		Confirmatory	23218716	3620	1	3
1053468	0	103753306	478574	Active	46.8	Kd	Binding affinity to human IDO1 by SPR assay	P14902		Confirmatory	24099220	3620	26	361
1053471	0	103579834	676159	Active	18.4	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	2	4
1053471	0	194144982	478645	Inconclusive		IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	0	1
1053471	0	164133841	13762869	Active	0.779	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	103274177	73549	Active	0.0537	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	26	475
1053471	0	103273712	478572	Active	0.0539	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	194172644	76327995	Active	0.185	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	103274195	478573	Active	1.8e-05	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	2
1053471	0	103753306	478574	Active	0.023	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	26	361
1053471	0	194172643	76327994	Inconclusive		IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	0	1
1053471	0	194138110	478647	Active	0.0271	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	103273979	478577	Inconclusive		IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	0	4
1053471	0	123091071	336270	Active	0.183	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	4
1053471	0	194158814	76320783	Active	0.0243	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	194151840	478643	Active	0.466	IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	1	1
1053471	0	194158815	66556723	Inactive		IC50	Inhibition of human IDO1 expressed in HEK293 cells assessed as kynurenine release after 5 hrs by spectrophotometry	P14902		Confirmatory	24099220	3620	0	1
1053472	0	103273712	478572	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053472	0	194151840	478643	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053472	0	164133841	13762869	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053472	0	194172644	76327995	Unspecified		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053472	0	103274195	478573	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	2
1053472	0	103753306	478574	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	26	361
1053472	0	194138110	478647	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053472	0	123091071	336270	Unspecified	74.37	IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	4
1053472	0	194158814	76320783	Active		IC50	Uncompetitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	1	1
1053473	0	103274177	73549	Active		IC50	Mixed competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	26	475
1053473	0	103273979	478577	Unspecified		IC50	Mixed competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	0	4
1053474	0	103579834	676159	Unspecified	498.7	IC50	Competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	2	4
1053474	0	194172643	76327994	Unspecified	451	IC50	Competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	0	1
1053474	0	194144982	478645	Unspecified	864.4	IC50	Competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	0	1
1053474	0	194158815	66556723	Inactive		IC50	Competitive inhibition of human recombinant IDO1 using L-tryptophan as substrate	P14902		Confirmatory	24099220	3620	0	1
1053475	0	103579834	676159	Unspecified	200	IC50	Inhibition of human IDO1-mediated tryptophan degradation expressed in human tumor cells	P14902		Confirmatory	24099220	3620	2	4
1053476	0	103579834	676159	Active	34	Ki	Competitive inhibition of human IDO1 in presence of tryptophan	P14902		Confirmatory	24099220	3620	2	4
1059424	0	136923600	11988	Unspecified	62.3	IC50	Inhibition of human IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	P14902		Confirmatory	24262887	3620	2	10
1059424	0	103589702	7516	Active	1.3	IC50	Inhibition of human IDO1 expressed in mouse LLTC cells using L-tryptophan as substrate after 24 hrs	P14902		Confirmatory	24262887	3620	18	176
1059425	0	103176151	69590	Active			Binding affinity to recombinant human ferrous form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	4	16
1059425	0	103333777	697993	Active			Binding affinity to recombinant human ferrous form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	17	105
1059425	0	103589702	7516	Active			Binding affinity to recombinant human ferrous form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	18	176
1059425	0	136923600	11988	Active			Binding affinity to recombinant human ferrous form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	2	10
1059426	0	103333777	697993	Inactive			Binding affinity to recombinant human ferric form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	17	105
1059426	0	103176151	69590	Active			Binding affinity to recombinant human ferric form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	4	16
1059426	0	103589702	7516	Active			Binding affinity to recombinant human ferric form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	18	176
1059426	0	136923600	11988	Active			Binding affinity to recombinant human ferric form of IDO1 using SYPRO orange dye by differential scanning fluorimetry analysis	P14902		Literature	24262887	3620	2	10
1059427	0	103589702	7516	Unspecified			Ratio of 2-hydrazinobenzothiazole IC50 to compound IC50 for recombinant human IDO1	P14902		Literature	24262887	3620	18	176
1059428	0	194179788	16228806	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	1
1059428	0	194159092	234769	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	7
1059428	0	194145284	50929852	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059428	0	136923600	11988	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	10
1059428	0	123085628	2049839	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059428	0	103230158	2865067	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059428	0	194179789	18526110	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059428	0	194145285	10609655	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 0.1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059429	0	103310427	22704	Unspecified	500	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	5	79
1059429	0	136923600	11988	Active	8	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	2	10
1059429	0	103603559	7222	Unspecified	652	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	1	269
1059429	0	103333777	697993	Unspecified	126	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	17	105
1059429	0	103611913	8447	Unspecified	500	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	24	188
1059429	0	194179788	16228806	Active	1.5	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	1	1
1059429	0	103589702	7516	Active	0.25	IC50	Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate after 1 hr	P14902		Confirmatory	24262887	3620	18	176
1059430	0	103314813	6108	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	280
1059430	0	103411143	9958	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	13	117
1059430	0	104242683	10236	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	18	140
1059430	0	194166080	98648	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103611913	8447	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	24	188
1059430	0	103683228	12802	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194186587	76081	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103609451	14116	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	124974497	5788	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	10
1059430	0	103761098	6973	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	10
1059430	0	103177862	13625	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	5	478
1059430	0	103481445	68463	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	2
1059430	0	103333777	697993	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	17	105
1059430	0	103267780	78599	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	15
1059430	0	194186584	76254	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	8
1059430	0	103275483	66644	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	5	506
1059430	0	103164944	338	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	11	642
1059430	0	194154877	80525	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	416
1059430	0	103195418	11815	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	2
1059430	0	103629128	76959	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	11
1059430	0	194172925	70357	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	2
1059430	0	103481186	93552	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194172926	17819	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	10	27
1059430	0	103716749	11360	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194182383	15132	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	3	76
1059430	0	103309934	7226	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	453
1059430	0	103680622	585053	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103420860	7195	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	286
1059430	0	124955704	29872	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	4	501
1059430	0	103173484	5338490	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	7
1059430	0	194179787	597437	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103603559	7222	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	269
1059430	0	194166079	586777	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194186585	520695	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103518879	67658	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	12
1059430	0	136923600	11988	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	10
1059430	0	103196138	289	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	51	520
1059430	0	103648294	6738	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	200
1059430	0	103310427	22704	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	5	79
1059430	0	103406906	11979	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	4
1059430	0	103719045	68067	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103309995	17335	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	7	478
1059430	0	103176078	126	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	4	21
1059430	0	103481433	11397	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	2
1059430	0	103447324	15731	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194186586	10787	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	124964232	54686349	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	194186583	11770	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103309933	8706	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	6	361
1059430	0	174512231	8446	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	27
1059430	0	103481133	6749	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	6	13
1059430	0	103313190	708870	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	11
1059430	0	103177888	6043	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	1	472
1059430	0	103481469	68462	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103272063	7112	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	10	32
1059430	0	136938541	11374	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	2
1059430	0	103218976	3505109	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	2	4
1059430	0	164148102	599342	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	0	1
1059430	0	103528327	5281416	Unspecified			Inhibition of recombinant human IDO1 expressed in Escherichia coli EC538 using L-tryptophan as substrate at 1 mM after 1 hr relative to control	P14902		Literature	24262887	3620	34	515
1154624	0	242645391	90644514	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	103579834	676159	Unspecified	100	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	2	4
1154624	0	242645371	40418972	Active	3.8	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645374	2735617	Active	1.6	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645377	12722498	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242340045	706988	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	453
